ItemId,Category,Plan,Super.Category,Volume,ABClass
Product 3172,Sub Category 18,Region 4,Category 1,2.08,C
Product 3173,Sub Category 20,Region 4,Category 1,10.5,B
Product 3174,Sub Category 18,Region 4,Category 1,10.5,B
Product 3175,Sub Category 20,Region 4,Category 1,2.83,C
Product 3178,Sub Category 18,Region 4,Category 1,30.17,B
Product 3179,Sub Category 20,Region 4,Category 1,17.42,B
Product 3180,Sub Category 18,Region 4,Category 1,17.58,B
Product 3181,Sub Category 20,Region 4,Category 1,6.92,C
Product 3182,Sub Category 18,Region 4,Category 1,7.17,C
Product 3183,Sub Category 20,Region 4,Category 1,4.21,C
Product 3184,Sub Category 18,Region 4,Category 1,2.5,C
Product 3186,Sub Category 20,Region 4,Category 1,16.5,B
Product 3187,Sub Category 18,Region 4,Category 1,10.67,B
Product 3188,Sub Category 20,Region 4,Category 1,1.75,C
Product 3189,Sub Category 20,Region 4,Category 1,0.58,C
Product 3193,Sub Category 18,Region 4,Category 1,1,C
Product 3267,Sub Category 20,Region 4,Category 1,106.33,A
Product 3268,Sub Category 18,Region 4,Category 1,18.42,B
Product 3274,Sub Category 17,Region 4,Category 1,1.9,C
Product 3275,Sub Category 18,Region 4,Category 1,0.33,C
Product 3276,Sub Category 18,Region 4,Category 1,0.17,C
Product 3278,Sub Category 18,Region 4,Category 1,0.17,C
Product 329,Sub Category 18,Region 4,Category 1,1.58,C
Product 331,Sub Category 18,Region 4,Category 1,15.08,B
Product 3327,Sub Category 20,Region 4,Category 1,1.5,C
Product 3328,Sub Category 18,Region 4,Category 1,0.5,C
Product 3329,Sub Category 18,Region 4,Category 1,1.5,C
Product 333,Sub Category 20,Region 4,Category 1,108.17,A
Product 3337,Sub Category 17,Region 4,Category 1,90.12,A
Product 334,Sub Category 19,Region 4,Category 1,26.08,B
Product 3341,Sub Category 20,Region 4,Category 1,6.25,C
Product 335,Sub Category 18,Region 4,Category 1,119.33,A
Product 336,Sub Category 20,Region 4,Category 1,3.19,C
Product 337,Sub Category 18,Region 4,Category 1,2.94,C
Product 338,Sub Category 18,Region 4,Category 1,32.75,B
Product 339,Sub Category 18,Region 4,Category 1,18.5,B
Product 340,Sub Category 20,Region 4,Category 1,8.08,C
Product 3414,Sub Category 18,Region 4,Category 1,0.5,C
Product 342,Sub Category 20,Region 4,Category 1,56.67,A
Product 3427,Sub Category 18,Region 4,Category 1,77.42,A
Product 343,Sub Category 20,Region 4,Category 1,259.17,A
Product 3465,Sub Category 18,Region 4,Category 1,7.83,C
Product 3491,Sub Category 18,Region 4,Category 1,0.33,C
Product 3494,Sub Category 18,Region 4,Category 1,5.25,C
Product 3551,Sub Category 18,Region 4,Category 1,0.17,C
Product 3569,Sub Category 18,Region 4,Category 1,0.08,C
Product 3591,Sub Category 20,Region 4,Category 1,5.75,C
Product 3601,Sub Category 18,Region 4,Category 1,0.08,C
Product 3620,Sub Category 18,Region 4,Category 1,0.33,C
Product 3621,Sub Category 19,Region 4,Category 1,1.67,C
Product 3632,Sub Category 20,Region 4,Category 1,39.25,B
Product 3633,Sub Category 18,Region 4,Category 1,10.58,B
Product 3634,Sub Category 19,Region 4,Category 1,13,B
Product 3639,Sub Category 20,Region 4,Category 1,17.5,B
Product 3640,Sub Category 17,Region 4,Category 1,2.48,C
Product 3641,Sub Category 17,Region 4,Category 1,0.79,C
Product 3646,Sub Category 18,Region 4,Category 1,0.33,C
Product 3647,Sub Category 18,Region 4,Category 1,3.08,C
Product 3648,Sub Category 18,Region 4,Category 1,0.5,C
Product 3649,Sub Category 18,Region 4,Category 1,9.5,C
Product 3650,Sub Category 19,Region 4,Category 1,1.33,C
Product 3657,Sub Category 19,Region 4,Category 1,15.58,B
Product 3660,Sub Category 18,Region 4,Category 1,3.67,C
Product 3661,Sub Category 18,Region 4,Category 1,3.33,C
Product 3664,Sub Category 18,Region 4,Category 1,2.25,C
Product 3665,Sub Category 18,Region 4,Category 1,3.33,C
Product 3666,Sub Category 18,Region 4,Category 1,1.67,C
Product 3668,Sub Category 18,Region 4,Category 1,2.17,C
Product 3672,Sub Category 18,Region 4,Category 1,0.5,C
Product 3673,Sub Category 18,Region 4,Category 1,6,C
Product 3674,Sub Category 18,Region 4,Category 1,4.83,C
Product 3712,Sub Category 20,Region 4,Category 1,6.58,C
Product 3713,Sub Category 18,Region 4,Category 1,14.42,B
Product 3714,Sub Category 20,Region 4,Category 1,29.33,B
Product 3715,Sub Category 18,Region 4,Category 1,30.08,B
Product 3736,Sub Category 19,Region 4,Category 1,3.33,C
Product 3752,Sub Category 18,Region 4,Category 1,4.75,C
Product 3753,Sub Category 20,Region 4,Category 1,1.75,C
Product 3754,Sub Category 18,Region 4,Category 1,1,C
Product 3808,Sub Category 20,Region 4,Category 1,5,C
Product 3809,Sub Category 18,Region 4,Category 1,10.92,B
Product 3811,Sub Category 18,Region 4,Category 1,3,C
Product 3817,Sub Category 18,Region 4,Category 1,25.33,B
Product 3820,Sub Category 20,Region 4,Category 1,7.33,C
Product 3822,Sub Category 20,Region 4,Category 1,2.58,C
Product 3846,Sub Category 20,Region 4,Category 1,30.17,B
Product 3850,Sub Category 18,Region 4,Category 1,23.92,B
Product 3852,Sub Category 18,Region 4,Category 1,19.17,B
Product 3853,Sub Category 16,Region 4,Category 1,9,C
Product 3856,Sub Category 20,Region 4,Category 1,1,C
Product 3866,Sub Category 20,Region 4,Category 1,4.25,C
Product 3867,Sub Category 18,Region 4,Category 1,8,C
Product 3868,Sub Category 20,Region 4,Category 1,1.92,C
Product 3875,Sub Category 17,Region 4,Category 1,0.53,C
Product 3876,Sub Category 17,Region 4,Category 1,9.52,C
Product 3877,Sub Category 17,Region 4,Category 1,2.4,C
Product 3888,Sub Category 20,Region 4,Category 1,1.92,C
Product 3900,Sub Category 18,Region 4,Category 1,10.08,B
Product 3901,Sub Category 18,Region 4,Category 1,8.33,C
Product 3903,Sub Category 20,Region 4,Category 1,3.25,C
Product 3943,Sub Category 20,Region 4,Category 1,4.42,C
Product 3944,Sub Category 20,Region 4,Category 1,0.67,C
Product 3946,Sub Category 19,Region 4,Category 1,2.83,C
Product 3979,Sub Category 18,Region 4,Category 1,16.83,B
Product 4025,Sub Category 18,Region 4,Category 1,0.17,C
Product 4052,Sub Category 19,Region 4,Category 1,5,C
Product 4072,Sub Category 18,Region 4,Category 1,1.08,C
Product 4094,Sub Category 18,Region 4,Category 1,0.08,C
Product 4101,Sub Category 20,Region 4,Category 1,2,C
Product 4137,Sub Category 18,Region 4,Category 1,8.33,C
Product 4147,Sub Category 18,Region 4,Category 1,35.67,B
Product 4152,Sub Category 18,Region 4,Category 1,3.5,C
Product 4155,Sub Category 18,Region 4,Category 1,4.42,C
Product 4197,Sub Category 18,Region 4,Category 1,10.75,B
Product 4198,Sub Category 20,Region 4,Category 1,10.17,B
Product 4199,Sub Category 18,Region 4,Category 1,5.83,C
Product 4207,Sub Category 20,Region 4,Category 1,1.08,C
Product 4485,Sub Category 20,Region 4,Category 1,4.08,C
Product 4529,Sub Category 20,Region 4,Category 1,43.25,B
Product 471,Sub Category 20,Region 4,Category 1,19.25,B
Product 472,Sub Category 18,Region 4,Category 1,115.75,A
Product 473,Sub Category 19,Region 4,Category 1,15.08,B
Product 474,Sub Category 18,Region 4,Category 1,143.25,A
Product 481,Sub Category 20,Region 4,Category 1,26.42,B
Product 484,Sub Category 20,Region 4,Category 1,14.17,B
Product 485,Sub Category 20,Region 4,Category 1,14.17,B
Product 486,Sub Category 20,Region 4,Category 1,39.42,B
Product 487,Sub Category 20,Region 4,Category 1,9.58,C
Product 488,Sub Category 20,Region 4,Category 1,22.33,B
Product 489,Sub Category 20,Region 4,Category 1,38.17,B
Product 490,Sub Category 20,Region 4,Category 1,20.33,B
Product 491,Sub Category 20,Region 4,Category 1,103.67,A
Product 492,Sub Category 18,Region 4,Category 1,358.58,A
Product 493,Sub Category 20,Region 4,Category 1,140.08,A
Product 494,Sub Category 19,Region 4,Category 1,0.08,C
Product 495,Sub Category 20,Region 4,Category 1,68.75,A
Product 496,Sub Category 18,Region 4,Category 1,70.33,A
Product 498,Sub Category 18,Region 4,Category 1,35.08,B
Product 499,Sub Category 20,Region 4,Category 1,6.08,C
Product 500,Sub Category 18,Region 4,Category 1,61.58,A
Product 515,Sub Category 18,Region 4,Category 1,28.92,B
Product 5177,Sub Category 18,Region 4,Category 1,1.5,C
Product 520,Sub Category 20,Region 4,Category 1,13.5,B
Product 522,Sub Category 18,Region 4,Category 1,13.67,B
Product 529,Sub Category 21,Region 4,Category 1,3.42,C
Product 530,Sub Category 21,Region 4,Category 1,2.49,C
Product 531,Sub Category 7,Region 4,Category 1,2.02,C
Product 5363,Sub Category 18,Region 4,Category 1,2.33,C
Product 547,Sub Category 18,Region 4,Category 1,9.42,C
Product 548,Sub Category 18,Region 4,Category 1,7.08,C
Product 549,Sub Category 18,Region 4,Category 1,52.58,A
Product 550,Sub Category 18,Region 4,Category 1,22.58,B
Product 551,Sub Category 20,Region 4,Category 1,354.58,A
Product 552,Sub Category 20,Region 4,Category 1,48.08,B
Product 553,Sub Category 18,Region 4,Category 1,24.08,B
Product 554,Sub Category 20,Region 4,Category 1,75.92,A
Product 555,Sub Category 20,Region 4,Category 1,101,A
Product 577,Sub Category 20,Region 4,Category 1,14.42,B
Product 582,Sub Category 20,Region 4,Category 1,0.08,C
Product 583,Sub Category 18,Region 4,Category 1,31.67,B
Product 584,Sub Category 20,Region 4,Category 1,9.33,C
Product 585,Sub Category 20,Region 4,Category 1,6.33,C
Product 586,Sub Category 18,Region 4,Category 1,6.25,C
Product 587,Sub Category 18,Region 4,Category 1,75.17,A
Product 588,Sub Category 18,Region 4,Category 1,1.17,C
Product 589,Sub Category 20,Region 4,Category 1,3.75,C
Product 6000,Sub Category 18,Region 4,Category 1,0.5,C
Product 625,Sub Category 18,Region 4,Category 1,7.5,C
Product 626,Sub Category 20,Region 4,Category 1,2.58,C
Product 627,Sub Category 18,Region 4,Category 1,9.67,B
Product 628,Sub Category 20,Region 4,Category 1,2.04,C
Product 630,Sub Category 18,Region 4,Category 1,9.58,C
Product 631,Sub Category 20,Region 4,Category 1,4.25,C
Product 632,Sub Category 20,Region 4,Category 1,2.25,C
Product 635,Sub Category 20,Region 4,Category 1,19.33,B
Product 636,Sub Category 18,Region 4,Category 1,42.75,B
Product 643,Sub Category 20,Region 4,Category 1,11.5,B
Product 644,Sub Category 18,Region 4,Category 1,12.75,B
Product 6442,Sub Category 20,Region 4,Category 1,2,C
Product 646,Sub Category 20,Region 4,Category 1,15.42,B
Product 675,Sub Category 18,Region 4,Category 1,7.17,C
Product 676,Sub Category 20,Region 4,Category 1,6.5,C
Product 6784,Sub Category 18,Region 4,Category 1,0.5,C
Product 680,Sub Category 18,Region 4,Category 1,32.25,B
Product 681,Sub Category 20,Region 4,Category 1,21.33,B
Product 682,Sub Category 18,Region 4,Category 1,13.58,B
Product 683,Sub Category 18,Region 4,Category 1,8.83,C
Product 684,Sub Category 20,Region 4,Category 1,8.25,C
Product 685,Sub Category 18,Region 4,Category 1,49.5,A
Product 686,Sub Category 20,Region 4,Category 1,17.42,B
Product 687,Sub Category 19,Region 4,Category 1,42.58,B
Product 688,Sub Category 18,Region 4,Category 1,33.25,B
Product 6894,Sub Category 18,Region 4,Category 1,0.25,C
Product 6915,Sub Category 18,Region 4,Category 1,0.5,C
Product 692,Sub Category 18,Region 4,Category 1,0.08,C
Product 693,Sub Category 18,Region 4,Category 1,0.17,C
Product 6948,Sub Category 20,Region 4,Category 1,1.33,C
Product 6950,Sub Category 20,Region 4,Category 1,0.75,C
Product 6951,Sub Category 20,Region 4,Category 1,1.58,C
Product 6952,Sub Category 20,Region 4,Category 1,0.92,C
Product 6953,Sub Category 20,Region 4,Category 1,2.42,C
Product 6954,Sub Category 20,Region 4,Category 1,1.17,C
Product 699,Sub Category 18,Region 4,Category 1,40.33,B
Product 700,Sub Category 18,Region 4,Category 1,23.83,B
Product 7039,Sub Category 18,Region 4,Category 1,0.5,C
Product 704,Sub Category 18,Region 4,Category 1,14.5,B
Product 705,Sub Category 18,Region 4,Category 1,29.75,B
Product 706,Sub Category 20,Region 4,Category 1,22.5,B
Product 707,Sub Category 20,Region 4,Category 1,11,B
Product 7077,Sub Category 20,Region 4,Category 1,9.33,C
Product 709,Sub Category 20,Region 4,Category 1,0.5,C
Product 710,Sub Category 18,Region 4,Category 1,50,A
Product 711,Sub Category 20,Region 4,Category 1,11.33,B
Product 7112,Sub Category 18,Region 4,Category 1,0.42,C
Product 712,Sub Category 18,Region 4,Category 1,110.75,A
Product 717,Sub Category 20,Region 4,Category 1,2.25,C
Product 718,Sub Category 18,Region 4,Category 1,25.5,B
Product 719,Sub Category 18,Region 4,Category 1,1.67,C
Product 7194,Sub Category 18,Region 4,Category 1,1,C
Product 720,Sub Category 18,Region 4,Category 1,0.42,C
Product 721,Sub Category 18,Region 4,Category 1,2.67,C
Product 722,Sub Category 18,Region 4,Category 1,0.17,C
Product 7222,Sub Category 19,Region 4,Category 1,172.78,A
Product 723,Sub Category 18,Region 4,Category 1,2.83,C
Product 725,Sub Category 18,Region 4,Category 1,1.17,C
Product 726,Sub Category 18,Region 4,Category 1,1.33,C
Product 7295,Sub Category 18,Region 4,Category 1,0.42,C
Product 7298,Sub Category 18,Region 4,Category 1,1,C
Product 7305,Sub Category 18,Region 4,Category 1,7.92,C
Product 7306,Sub Category 18,Region 4,Category 1,7.58,C
Product 7307,Sub Category 18,Region 4,Category 1,13.92,B
Product 7308,Sub Category 20,Region 4,Category 1,8.67,C
Product 7309,Sub Category 20,Region 4,Category 1,13.42,B
Product 7310,Sub Category 19,Region 4,Category 1,6.5,C
Product 7315,Sub Category 18,Region 4,Category 1,0.33,C
Product 7316,Sub Category 20,Region 4,Category 1,233.33,A
Product 7317,Sub Category 18,Region 4,Category 1,216.11,A
Product 7320,Sub Category 19,Region 4,Category 1,0.5,C
Product 7329,Sub Category 18,Region 4,Category 1,0.5,C
Product 734,Sub Category 18,Region 4,Category 1,240,A
Product 735,Sub Category 20,Region 4,Category 1,175.56,A
Product 7354,Sub Category 18,Region 4,Category 1,964.17,A
Product 7355,Sub Category 20,Region 4,Category 1,758.67,A
Product 7356,Sub Category 18,Region 4,Category 1,711.67,A
Product 7357,Sub Category 19,Region 4,Category 1,211.92,A
Product 7358,Sub Category 20,Region 4,Category 1,0.83,C
Product 7359,Sub Category 20,Region 4,Category 1,0.67,C
Product 736,Sub Category 20,Region 4,Category 1,35.5,B
Product 7361,Sub Category 18,Region 4,Category 1,0.5,C
Product 7362,Sub Category 18,Region 4,Category 1,0.08,C
Product 7367,Sub Category 18,Region 4,Category 1,90.83,A
Product 7368,Sub Category 19,Region 4,Category 1,28.17,B
Product 737,Sub Category 18,Region 4,Category 1,2.25,C
Product 7372,Sub Category 20,Region 4,Category 1,0.67,C
Product 738,Sub Category 18,Region 4,Category 1,9.42,C
Product 7392,Sub Category 20,Region 4,Category 1,1.08,C
Product 7393,Sub Category 19,Region 4,Category 1,1,C
Product 7397,Sub Category 18,Region 4,Category 1,1.5,C
Product 7398,Sub Category 20,Region 4,Category 1,2.33,C
Product 7399,Sub Category 19,Region 4,Category 1,0.58,C
Product 7400,Sub Category 18,Region 4,Category 1,1.5,C
Product 7402,Sub Category 19,Region 4,Category 1,3,C
Product 7407,Sub Category 18,Region 4,Category 1,5.5,C
Product 7410,Sub Category 18,Region 4,Category 1,2,C
Product 7413,Sub Category 20,Region 4,Category 1,0.5,C
Product 7420,Sub Category 18,Region 4,Category 1,3.33,C
Product 7461,Sub Category 18,Region 4,Category 1,0.5,C
Product 7462,Sub Category 20,Region 4,Category 1,0.58,C
Product 7464,Sub Category 18,Region 4,Category 1,1,C
Product 7465,Sub Category 18,Region 4,Category 1,1.67,C
Product 7467,Sub Category 20,Region 4,Category 1,2.08,C
Product 7468,Sub Category 18,Region 4,Category 1,0.5,C
Product 7471,Sub Category 18,Region 4,Category 1,3,C
Product 7472,Sub Category 18,Region 4,Category 1,1,C
Product 7473,Sub Category 18,Region 4,Category 1,1,C
Product 7474,Sub Category 20,Region 4,Category 1,0.83,C
Product 7476,Sub Category 18,Region 4,Category 1,0.25,C
Product 7477,Sub Category 20,Region 4,Category 1,0.58,C
Product 7478,Sub Category 20,Region 4,Category 1,1.17,C
Product 748,Sub Category 18,Region 4,Category 1,1,C
Product 7482,Sub Category 17,Region 4,Category 1,3.8,C
Product 7485,Sub Category 19,Region 4,Category 1,5.33,C
Product 7486,Sub Category 19,Region 4,Category 1,6.67,C
Product 7505,Sub Category 18,Region 4,Category 1,0.08,C
Product 7516,Sub Category 20,Region 4,Category 1,0.5,C
Product 7526,Sub Category 20,Region 4,Category 1,3.08,C
Product 7544,Sub Category 18,Region 4,Category 1,294.44,A
Product 7545,Sub Category 20,Region 4,Category 1,73.33,A
Product 7551,Sub Category 18,Region 4,Category 1,0.5,C
Product 7564,Sub Category 20,Region 4,Category 1,5.92,C
Product 7565,Sub Category 20,Region 4,Category 1,2.08,C
Product 7566,Sub Category 18,Region 4,Category 1,3.25,C
Product 7567,Sub Category 18,Region 4,Category 1,34,B
Product 7568,Sub Category 20,Region 4,Category 1,23.33,B
Product 7569,Sub Category 20,Region 4,Category 1,24.44,B
Product 757,Sub Category 20,Region 4,Category 1,3.25,C
Product 7570,Sub Category 20,Region 4,Category 1,26.11,B
Product 7571,Sub Category 18,Region 4,Category 1,21.11,B
Product 7572,Sub Category 18,Region 4,Category 1,15,B
Product 7600,Sub Category 18,Region 4,Category 1,2,C
Product 7601,Sub Category 18,Region 4,Category 1,0.58,C
Product 7602,Sub Category 18,Region 4,Category 1,1.33,C
Product 7603,Sub Category 19,Region 4,Category 1,0.67,C
Product 7605,Sub Category 18,Region 4,Category 1,1.5,C
Product 7614,Sub Category 17,Region 4,Category 1,4.56,C
Product 7615,Sub Category 17,Region 4,Category 1,2.4,C
Product 7616,Sub Category 17,Region 4,Category 1,0.76,C
Product 763,Sub Category 18,Region 4,Category 1,42.42,B
Product 765,Sub Category 18,Region 4,Category 1,14.83,B
Product 766,Sub Category 18,Region 4,Category 1,13,B
Product 7660,Sub Category 18,Region 4,Category 1,5.58,C
Product 767,Sub Category 18,Region 4,Category 1,6.08,C
Product 768,Sub Category 18,Region 4,Category 1,10.42,B
Product 7681,Sub Category 18,Region 4,Category 1,0.08,C
Product 7683,Sub Category 18,Region 4,Category 1,1,C
Product 769,Sub Category 20,Region 4,Category 1,7.75,C
Product 7698,Sub Category 18,Region 4,Category 1,0.25,C
Product 770,Sub Category 18,Region 4,Category 1,19.08,B
Product 7705,Sub Category 18,Region 4,Category 1,0.5,C
Product 7709,Sub Category 18,Region 4,Category 1,0.5,C
Product 771,Sub Category 18,Region 4,Category 1,22.75,B
Product 7716,Sub Category 18,Region 4,Category 1,0.25,C
Product 772,Sub Category 18,Region 4,Category 1,45.25,B
Product 7721,Sub Category 18,Region 4,Category 1,0.5,C
Product 7722,Sub Category 18,Region 4,Category 1,0.08,C
Product 7723,Sub Category 18,Region 4,Category 1,1,C
Product 773,Sub Category 18,Region 4,Category 1,35.58,B
Product 774,Sub Category 20,Region 4,Category 1,390.58,A
Product 7743,Sub Category 18,Region 4,Category 1,0.33,C
Product 775,Sub Category 18,Region 4,Category 1,123.92,A
Product 7755,Sub Category 20,Region 4,Category 1,1.5,C
Product 776,Sub Category 20,Region 4,Category 1,81.08,A
Product 7773,Sub Category 15,Region 4,Category 1,7.17,C
Product 7774,Sub Category 20,Region 4,Category 1,21.67,B
Product 779,Sub Category 18,Region 4,Category 1,8.25,C
Product 781,Sub Category 18,Region 4,Category 1,6.42,C
