Category,ItemId,Plan,Super Category,Volume
Sub Category 12,Product 1672,Region 4,Category 2,18
Sub Category 12,Product 1673,Region 4,Category 2,12.5
Sub Category 12,Product 1669,Region 4,Category 2,282.88
Sub Category 12,Product 1670,Region 4,Category 2,5.44
Sub Category 12,Product 1676,Region 4,Category 2,6.58
Sub Category 12,Product 1658,Region 4,Category 2,1.42
Sub Category 12,Product 1680,Region 4,Category 2,2.17
Sub Category 12,Product 1677,Region 4,Category 2,2
Sub Category 12,Product 1671,Region 4,Category 2,5.42
Sub Category 12,Product 1649,Region 4,Category 2,32.11
Sub Category 12,Product 1920,Region 4,Category 2,1.5
Sub Category 12,Product 1921,Region 4,Category 2,8.25
Sub Category 12,Product 1941,Region 4,Category 2,7.23
Sub Category 12,Product 7522,Region 4,Category 2,0.23
Sub Category 13,Product 2854,Region 4,Category 2,0.67
Sub Category 13,Product 3176,Region 4,Category 2,341.55
Sub Category 13,Product 3177,Region 4,Category 2,109
Sub Category 13,Product 3140,Region 4,Category 2,18.33
Sub Category 13,Product 3144,Region 4,Category 2,5.87
Sub Category 13,Product 3141,Region 4,Category 2,16
Sub Category 13,Product 7436,Region 4,Category 2,10.78
Sub Category 13,Product 3011,Region 4,Category 2,7.7
Sub Category 13,Product 2726,Region 4,Category 2,5.11
Sub Category 13,Product 2725,Region 4,Category 2,0.89
Sub Category 13,Product 1607,Region 4,Category 2,321.67
Sub Category 13,Product 1606,Region 4,Category 2,179.22
Sub Category 13,Product 1603,Region 4,Category 2,182.89
Sub Category 13,Product 2768,Region 4,Category 2,4.33
Sub Category 13,Product 2760,Region 4,Category 2,4.11
Sub Category 13,Product 2772,Region 4,Category 2,3.25
Sub Category 13,Product 2771,Region 4,Category 2,0.17
Sub Category 13,Product 2766,Region 4,Category 2,4
Sub Category 13,Product 2781,Region 4,Category 2,364.5
Sub Category 13,Product 2779,Region 4,Category 2,2992.44
Sub Category 13,Product 2776,Region 4,Category 2,0.33
Sub Category 13,Product 2748,Region 4,Category 2,1.67
Sub Category 13,Product 2746,Region 4,Category 2,0.33
Sub Category 13,Product 2751,Region 4,Category 2,0.92
Sub Category 13,Product 2749,Region 4,Category 2,21.67
Sub Category 13,Product 2783,Region 4,Category 2,0.4
Sub Category 13,Product 2778,Region 4,Category 2,14.56
Sub Category 13,Product 2774,Region 4,Category 2,3.83
Sub Category 13,Product 3635,Region 4,Category 2,13.84
Sub Category 13,Product 3279,Region 4,Category 2,22.87
Sub Category 13,Product 1213,Region 4,Category 2,1.17
Sub Category 13,Product 1218,Region 4,Category 2,27.78
Sub Category 13,Product 1240,Region 4,Category 2,87.33
Sub Category 13,Product 1230,Region 4,Category 2,1.67
Sub Category 13,Product 1245,Region 4,Category 2,20.77
Sub Category 13,Product 1255,Region 4,Category 2,3.81
Sub Category 13,Product 3433,Region 4,Category 2,0.08
Sub Category 13,Product 985,Region 4,Category 2,0.28
Sub Category 13,Product 1169,Region 4,Category 2,17.92
Sub Category 13,Product 966,Region 4,Category 2,1.17
Sub Category 13,Product 1170,Region 4,Category 2,0.33
Sub Category 13,Product 1224,Region 4,Category 2,7.33
Sub Category 13,Product 981,Region 4,Category 2,4.08
Sub Category 13,Product 975,Region 4,Category 2,2.78
Sub Category 13,Product 977,Region 4,Category 2,21.11
Sub Category 13,Product 969,Region 4,Category 2,2.67
Sub Category 13,Product 1233,Region 4,Category 2,130.33
Sub Category 13,Product 984,Region 4,Category 2,0.53
Sub Category 13,Product 3555,Region 4,Category 2,19.28
Sub Category 13,Product 1261,Region 4,Category 2,26.78
Sub Category 13,Product 1260,Region 4,Category 2,0.22
Sub Category 13,Product 1263,Region 4,Category 2,20.22
Sub Category 13,Product 1221,Region 4,Category 2,2.49
Sub Category 13,Product 968,Region 4,Category 2,1.33
Sub Category 13,Product 3610,Region 4,Category 2,84.23
Sub Category 13,Product 3966,Region 4,Category 2,0.78
Sub Category 13,Product 1223,Region 4,Category 2,138.42
Sub Category 13,Product 1220,Region 4,Category 2,140
Sub Category 13,Product 1244,Region 4,Category 2,1385.08
Sub Category 13,Product 1242,Region 4,Category 2,5631.11
Sub Category 13,Product 1246,Region 4,Category 2,446.13
Sub Category 13,Product 1249,Region 4,Category 2,166.67
Sub Category 13,Product 1253,Region 4,Category 2,26.67
Sub Category 13,Product 1251,Region 4,Category 2,36.67
Sub Category 13,Product 1232,Region 4,Category 2,33.33
Sub Category 13,Product 1272,Region 4,Category 2,332
Sub Category 13,Product 1270,Region 4,Category 2,256.67
Sub Category 13,Product 1269,Region 4,Category 2,172.89
Sub Category 13,Product 1268,Region 4,Category 2,108
Sub Category 13,Product 1271,Region 4,Category 2,121.56
Sub Category 13,Product 1216,Region 4,Category 2,280
Sub Category 13,Product 1168,Region 4,Category 2,2.67
Sub Category 13,Product 980,Region 4,Category 2,60
Sub Category 13,Product 2855,Region 4,Category 2,175.89
Sub Category 13,Product 3142,Region 4,Category 2,10.78
Sub Category 13,Product 1373,Region 4,Category 2,27.89
Sub Category 13,Product 447,Region 4,Category 2,113.79
Sub Category 13,Product 444,Region 4,Category 2,9.1
Sub Category 13,Product 435,Region 4,Category 2,3
Sub Category 13,Product 460,Region 4,Category 2,0.52
Sub Category 13,Product 434,Region 4,Category 2,0.33
Sub Category 13,Product 455,Region 4,Category 2,159.22
Sub Category 13,Product 1503,Region 4,Category 2,0.42
Sub Category 13,Product 1499,Region 4,Category 2,0.97
Sub Category 13,Product 458,Region 4,Category 2,0.56
Sub Category 13,Product 448,Region 4,Category 2,3.5
Sub Category 13,Product 453,Region 4,Category 2,3.33
Sub Category 13,Product 449,Region 4,Category 2,1.4
Sub Category 13,Product 443,Region 4,Category 2,0.93
Sub Category 13,Product 439,Region 4,Category 2,2.11
Sub Category 13,Product 459,Region 4,Category 2,0.6
Sub Category 13,Product 6786,Region 4,Category 2,0.23
Sub Category 13,Product 3606,Region 4,Category 2,117.58
Sub Category 13,Product 3659,Region 4,Category 2,2.64
Sub Category 13,Product 3730,Region 4,Category 2,0.08
Sub Category 13,Product 7157,Region 4,Category 2,0.23
Sub Category 13,Product 7542,Region 4,Category 2,84.33
Sub Category 13,Product 7179,Region 4,Category 2,0.89
Sub Category 13,Product 7180,Region 4,Category 2,4.33
Sub Category 13,Product 3125,Region 4,Category 2,40.75
Sub Category 13,Product 3576,Region 4,Category 2,49.58
Sub Category 13,Product 3577,Region 4,Category 2,48.67
Sub Category 13,Product 3135,Region 4,Category 2,358.36
Sub Category 13,Product 3138,Region 4,Category 2,2.78
Sub Category 13,Product 1222,Region 4,Category 2,0.92
Sub Category 13,Product 1252,Region 4,Category 2,5.56
Sub Category 13,Product 1250,Region 4,Category 2,5.19
Sub Category 13,Product 2008,Region 4,Category 2,49.75
Sub Category 13,Product 3059,Region 4,Category 2,58.22
Sub Category 13,Product 2350,Region 4,Category 2,61.33
Sub Category 13,Product 3091,Region 4,Category 2,148.33
Sub Category 13,Product 3090,Region 4,Category 2,133.22
Sub Category 13,Product 3092,Region 4,Category 2,30.58
Sub Category 13,Product 3093,Region 4,Category 2,64.5
Sub Category 13,Product 3094,Region 4,Category 2,91.79
Sub Category 13,Product 1846,Region 4,Category 2,42.89
Sub Category 13,Product 1848,Region 4,Category 2,30.11
Sub Category 13,Product 1847,Region 4,Category 2,47.33
Sub Category 13,Product 1909,Region 4,Category 2,1.67
Sub Category 13,Product 2333,Region 4,Category 2,8.11
Sub Category 13,Product 2344,Region 4,Category 2,100.92
Sub Category 13,Product 1829,Region 4,Category 2,107.75
Sub Category 13,Product 2006,Region 4,Category 2,0.11
Sub Category 13,Product 1990,Region 4,Category 2,61.89
Sub Category 13,Product 1834,Region 4,Category 2,28.78
Sub Category 13,Product 1833,Region 4,Category 2,20
Sub Category 13,Product 1835,Region 4,Category 2,10.44
Sub Category 13,Product 2009,Region 4,Category 2,587.03
Sub Category 13,Product 1832,Region 4,Category 2,19.67
Sub Category 13,Product 1831,Region 4,Category 2,16.89
Sub Category 13,Product 3963,Region 4,Category 2,22.11
Sub Category 13,Product 7783,Region 4,Category 2,0.42
Sub Category 13,Product 7788,Region 4,Category 2,1.54
Sub Category 13,Product 3087,Region 4,Category 2,154.83
Sub Category 13,Product 3084,Region 4,Category 2,255.5
Sub Category 13,Product 3086,Region 4,Category 2,138.67
Sub Category 13,Product 3085,Region 4,Category 2,175.33
Sub Category 13,Product 2336,Region 4,Category 2,39.67
Sub Category 14,Product 3199,Region 4,Category 2,1.71
Sub Category 14,Product 3200,Region 4,Category 2,7.62
Sub Category 14,Product 7531,Region 4,Category 2,2.26
Sub Category 14,Product 7532,Region 4,Category 2,0.47
Sub Category 14,Product 996,Region 4,Category 2,5.33
Sub Category 14,Product 932,Region 4,Category 2,0.21
Sub Category 14,Product 1308,Region 4,Category 2,9.67
Sub Category 14,Product 998,Region 4,Category 2,1.25
Sub Category 14,Product 2463,Region 4,Category 2,171.08
Sub Category 14,Product 2478,Region 4,Category 2,3819.83
Sub Category 14,Product 2474,Region 4,Category 2,410.17
Sub Category 14,Product 2464,Region 4,Category 2,209.25
Sub Category 14,Product 3815,Region 4,Category 2,386.92
Sub Category 14,Product 3816,Region 4,Category 2,0.06
Sub Category 14,Product 2472,Region 4,Category 2,3.83
Sub Category 14,Product 2468,Region 4,Category 2,334.33
Sub Category 14,Product 2471,Region 4,Category 2,224.33
Sub Category 14,Product 991,Region 4,Category 2,6
Sub Category 14,Product 2460,Region 4,Category 2,32
Sub Category 14,Product 2476,Region 4,Category 2,108
Sub Category 14,Product 2477,Region 4,Category 2,23.18
Sub Category 14,Product 2467,Region 4,Category 2,45.83
Sub Category 14,Product 2470,Region 4,Category 2,116.25
Sub Category 14,Product 2466,Region 4,Category 2,0.56
Sub Category 14,Product 3233,Region 4,Category 2,19
Sub Category 14,Product 3225,Region 4,Category 2,19.25
Sub Category 14,Product 3223,Region 4,Category 2,1127.89
Sub Category 14,Product 3228,Region 4,Category 2,0.91
Sub Category 14,Product 3226,Region 4,Category 2,38.67
Sub Category 14,Product 3224,Region 4,Category 2,105.55
Sub Category 14,Product 3227,Region 4,Category 2,37.92
Sub Category 14,Product 3214,Region 4,Category 2,4.12
Sub Category 14,Product 3248,Region 4,Category 2,134.32
Sub Category 14,Product 3249,Region 4,Category 2,1.02
Sub Category 14,Product 3206,Region 4,Category 2,8.32
Sub Category 14,Product 3202,Region 4,Category 2,0.78
Sub Category 14,Product 3256,Region 4,Category 2,2.58
Sub Category 14,Product 3209,Region 4,Category 2,1636.83
Sub Category 14,Product 3207,Region 4,Category 2,25.83
Sub Category 14,Product 3208,Region 4,Category 2,1969.78
Sub Category 14,Product 3215,Region 4,Category 2,0.16
Sub Category 14,Product 3231,Region 4,Category 2,2.22
Sub Category 14,Product 3247,Region 4,Category 2,181.67
Sub Category 14,Product 3229,Region 4,Category 2,2
Sub Category 14,Product 1840,Region 4,Category 2,5.75
Sub Category 14,Product 3258,Region 4,Category 2,0.83
Sub Category 14,Product 3257,Region 4,Category 2,0.78
Sub Category 14,Product 3246,Region 4,Category 2,0.5
Sub Category 14,Product 3204,Region 4,Category 2,6.38
Sub Category 14,Product 3205,Region 4,Category 2,1.71
Sub Category 14,Product 3237,Region 4,Category 2,291.33
Sub Category 14,Product 3216,Region 4,Category 2,1.87
Sub Category 14,Product 3217,Region 4,Category 2,3.03
Sub Category 14,Product 3720,Region 4,Category 2,4.43
Sub Category 14,Product 3721,Region 4,Category 2,1.17
Sub Category 14,Product 3728,Region 4,Category 2,0.25
Sub Category 14,Product 3793,Region 4,Category 2,25.67
Sub Category 14,Product 3861,Region 4,Category 2,3.89
Sub Category 14,Product 4160,Region 4,Category 2,6.67
Sub Category 14,Product 4250,Region 4,Category 2,404.44
Sub Category 14,Product 7590,Region 4,Category 2,23.8
Sub Category 14,Product 7534,Region 4,Category 2,75.52
Sub Category 14,Product 1604,Region 4,Category 2,62.33
Sub Category 14,Product 1597,Region 4,Category 2,1245.44
Sub Category 14,Product 1594,Region 4,Category 2,45.67
Sub Category 14,Product 1600,Region 4,Category 2,2.5
Sub Category 14,Product 1599,Region 4,Category 2,37.56
Sub Category 14,Product 1385,Region 4,Category 2,26.92
Sub Category 14,Product 7539,Region 4,Category 2,0.39
Sub Category 14,Product 4129,Region 4,Category 2,0.23
Sub Category 14,Product 2461,Region 4,Category 2,1.9
Sub Category 14,Product 2465,Region 4,Category 2,1.48
Sub Category 14,Product 391,Region 4,Category 2,4235.33
Sub Category 14,Product 394,Region 4,Category 2,44.67
Sub Category 14,Product 389,Region 4,Category 2,5.99
Sub Category 14,Product 388,Region 4,Category 2,4.28
Sub Category 14,Product 397,Region 4,Category 2,3.19
Sub Category 14,Product 5290,Region 4,Category 2,0.67
Sub Category 14,Product 386,Region 4,Category 2,5.6
Sub Category 14,Product 3280,Region 4,Category 2,0.93
Sub Category 14,Product 384,Region 4,Category 2,3.27
Sub Category 14,Product 346,Region 4,Category 2,5.68
Sub Category 14,Product 406,Region 4,Category 2,6.53
Sub Category 14,Product 402,Region 4,Category 2,25.2
Sub Category 14,Product 405,Region 4,Category 2,8.63
Sub Category 14,Product 350,Region 4,Category 2,5.52
Sub Category 14,Product 347,Region 4,Category 2,4.9
Sub Category 14,Product 351,Region 4,Category 2,3.66
Sub Category 14,Product 348,Region 4,Category 2,1.56
Sub Category 14,Product 349,Region 4,Category 2,0.23
Sub Category 14,Product 359,Region 4,Category 2,2.8
Sub Category 14,Product 355,Region 4,Category 2,2.96
Sub Category 14,Product 360,Region 4,Category 2,0.08
Sub Category 14,Product 358,Region 4,Category 2,1.56
Sub Category 14,Product 356,Region 4,Category 2,0.78
Sub Category 14,Product 429,Region 4,Category 2,4560.78
Sub Category 14,Product 431,Region 4,Category 2,411.92
Sub Category 14,Product 428,Region 4,Category 2,5.57
Sub Category 14,Product 378,Region 4,Category 2,39.9
Sub Category 14,Product 3595,Region 4,Category 2,12.37
Sub Category 14,Product 6888,Region 4,Category 2,1.4
Sub Category 14,Product 3423,Region 4,Category 2,46.12
Sub Category 14,Product 3596,Region 4,Category 2,23.33
Sub Category 14,Product 3658,Region 4,Category 2,0.37
Sub Category 14,Product 7364,Region 4,Category 2,0.31
Sub Category 14,Product 7365,Region 4,Category 2,0.23
Sub Category 14,Product 7394,Region 4,Category 2,3.97
Sub Category 14,Product 1049,Region 4,Category 2,105
Sub Category 14,Product 1057,Region 4,Category 2,0.3
Sub Category 14,Product 1053,Region 4,Category 2,28.92
Sub Category 14,Product 1058,Region 4,Category 2,3.89
Sub Category 14,Product 1000,Region 4,Category 2,1.29
Sub Category 14,Product 1043,Region 4,Category 2,2
Sub Category 14,Product 1055,Region 4,Category 2,14.87
Sub Category 14,Product 930,Region 4,Category 2,1
Sub Category 14,Product 933,Region 4,Category 2,21.22
Sub Category 14,Product 1032,Region 4,Category 2,6.56
Sub Category 14,Product 1110,Region 4,Category 2,0.11
Sub Category 14,Product 1302,Region 4,Category 2,230.78
Sub Category 14,Product 1138,Region 4,Category 2,409.33
Sub Category 14,Product 986,Region 4,Category 2,4.17
Sub Category 14,Product 1013,Region 4,Category 2,1.92
Sub Category 14,Product 944,Region 4,Category 2,6.33
Sub Category 14,Product 1280,Region 4,Category 2,8.67
Sub Category 14,Product 927,Region 4,Category 2,6
Sub Category 14,Product 1014,Region 4,Category 2,0.5
Sub Category 14,Product 1645,Region 4,Category 2,34.33
Sub Category 14,Product 1644,Region 4,Category 2,23.11
Sub Category 14,Product 1161,Region 4,Category 2,13.25
Sub Category 14,Product 1036,Region 4,Category 2,10.92
Sub Category 14,Product 961,Region 4,Category 2,2.18
Sub Category 14,Product 1208,Region 4,Category 2,4.51
Sub Category 14,Product 1171,Region 4,Category 2,0.7
Sub Category 14,Product 1037,Region 4,Category 2,39.44
Sub Category 14,Product 5296,Region 4,Category 2,0.08
Sub Category 14,Product 938,Region 4,Category 2,41.56
Sub Category 14,Product 939,Region 4,Category 2,15.89
Sub Category 14,Product 1279,Region 4,Category 2,7.31
Sub Category 14,Product 989,Region 4,Category 2,2.67
Sub Category 14,Product 1089,Region 4,Category 2,5.67
Sub Category 14,Product 1147,Region 4,Category 2,4.47
Sub Category 14,Product 1045,Region 4,Category 2,131.67
Sub Category 14,Product 1068,Region 4,Category 2,95.17
Sub Category 14,Product 1135,Region 4,Category 2,131.33
Sub Category 14,Product 1062,Region 4,Category 2,0.33
Sub Category 14,Product 1066,Region 4,Category 2,0.22
Sub Category 14,Product 1082,Region 4,Category 2,6.44
Sub Category 14,Product 1151,Region 4,Category 2,20.78
Sub Category 14,Product 1117,Region 4,Category 2,7.67
Sub Category 14,Product 1116,Region 4,Category 2,5.33
Sub Category 14,Product 988,Region 4,Category 2,1.94
Sub Category 14,Product 1176,Region 4,Category 2,4.92
Sub Category 14,Product 3582,Region 4,Category 2,0.08
Sub Category 14,Product 3583,Region 4,Category 2,0.23
Sub Category 14,Product 3584,Region 4,Category 2,0.16
Sub Category 14,Product 3586,Region 4,Category 2,0.31
Sub Category 14,Product 3587,Region 4,Category 2,0.54
Sub Category 14,Product 3588,Region 4,Category 2,1.32
Sub Category 14,Product 3589,Region 4,Category 2,0.62
Sub Category 14,Product 3608,Region 4,Category 2,132.46
Sub Category 14,Product 3609,Region 4,Category 2,206.89
Sub Category 14,Product 7425,Region 4,Category 2,35
Sub Category 14,Product 7426,Region 4,Category 2,3.33
Sub Category 14,Product 937,Region 4,Category 2,39
Sub Category 14,Product 1094,Region 4,Category 2,2
Sub Category 14,Product 1087,Region 4,Category 2,600
Sub Category 14,Product 1081,Region 4,Category 2,6718.67
Sub Category 14,Product 1048,Region 4,Category 2,8
Sub Category 14,Product 1150,Region 4,Category 2,224
Sub Category 14,Product 1145,Region 4,Category 2,0
Sub Category 14,Product 1142,Region 4,Category 2,30074.67
Sub Category 14,Product 1305,Region 4,Category 2,6105.33
Sub Category 14,Product 1309,Region 4,Category 2,10.67
Sub Category 14,Product 1097,Region 4,Category 2,3.57
Sub Category 14,Product 1157,Region 4,Category 2,42.67
Sub Category 14,Product 1276,Region 4,Category 2,22
Sub Category 14,Product 4400,Region 4,Category 2,0.4
Sub Category 14,Product 999,Region 4,Category 2,0.25
Sub Category 14,Product 931,Region 4,Category 2,20.92
Sub Category 14,Product 1060,Region 4,Category 2,40
Sub Category 14,Product 935,Region 4,Category 2,1268
Sub Category 14,Product 1033,Region 4,Category 2,29.44
